요양기관명,종별코드,종별명,시도코드,시도명,시군구코드,시군구명,읍면동,우편번호,주소,전화번호,경도,위도,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수
잠실메트로의원,31,의원,110000,서울,110018,송파구,,5510,"서울특별시 송파구 올림픽로 305, 잠실역8호선 지하1층 102호 (신천동)",02-420-7824,127.1042164,37.5149772,20210823,0,0,0,0,0,0,0,0,0,0,0,0,0,0
본초경희한의원,93,한의원,110000,서울,110018,송파구,,5510,"서울특별시 송파구 올림픽로35길 93, B108,109호 (신천동, 더？스타리버)",02-2202-8822,127.1044332,37.5177325,20070406,1,0,0,0,0,0,0,0,0,1,0,0,0,0
두리이비인후과의원,31,의원,110000,서울,110018,송파구,,5507,"서울특별시 송파구 올림픽로37길 130, 파크리오 A동 303호,304호 (신천동)",02-416-2231,127.1044351,37.520898,20090331,2,0,0,0,2,0,0,0,0,0,0,0,0,0
리멤버피부과의원,31,의원,110000,서울,110018,송파구,,5507,"서울특별시 송파구 올림픽로37길 130, 파크리오 A동 5층 508,509호 (신천동)",02-420-8877,127.1044351,37.520898,20220510,1,0,0,0,1,0,0,0,0,0,0,0,0,0
잠실성모마취통증의학과의원,31,의원,110000,서울,110018,송파구,,5507,"서울특별시 송파구 올림픽로37길 130, 파크리오 A상가 5층 502,503, 519호 (신천동)",02-416-0014,127.1044351,37.520898,20200504,1,0,0,0,1,0,0,0,0,0,0,0,0,0
서울의리치과의원,51,치과의원,110000,서울,110018,송파구,,5507,"서울특별시 송파구 올림픽로37길 130, 파크리오 제이동 4층 401호 (신천동)",02-414-2853,127.1044351,37.520898,20220810,1,0,0,0,0,0,0,0,1,0,0,0,0,0
올림픽123한의원,93,한의원,110000,서울,110018,송파구,,5507,"서울특별시 송파구 올림픽로37길 130, 파크리오 A상가 3층 314호 (신천동)",02-3432-0123,127.1044351,37.520898,20200625,1,0,0,0,0,0,0,0,0,1,0,0,0,0
이충섭한의원,93,한의원,110000,서울,110018,송파구,,5695,"서울특별시 송파구 가락로 74, 2층 (석촌동, 송일상가)",02-415-3959,127.1044498,37.4999951,19851008,1,0,0,0,0,0,0,0,0,1,0,0,0,0
송파바른정형외과의원,31,의원,110000,서울,110018,송파구,,5695,"서울특별시 송파구 가락로 78, 3층 302~304호 (석촌동)",02-423-5501,127.1049005,37.5001258,20220303,1,0,0,0,1,0,0,0,0,0,0,0,0,0
한진우의원,31,의원,110000,서울,110018,송파구,,5615,"서울특별시 송파구 백제고분로 349, 가동 2층 (석촌동)",02-418-1470,127.1049639,37.5045422,19870205,1,0,0,0,1,0,0,0,0,0,0,0,0,0
유진영치과의원,51,치과의원,110000,서울,110018,송파구,,5609,"서울특별시 송파구 송파대로 455, 2층 (석촌동)",02-407-2875,127.105106,37.5070161,20020628,1,0,0,0,0,1,0,0,0,0,0,0,0,0
예스주니어치과의원,51,치과의원,110000,서울,110018,송파구,,5695,"서울특별시 송파구 가락로12길 4, (석촌동)",02-409-2800,127.1052116,37.4998318,20100510,2,0,0,0,0,0,0,0,2,0,0,0,0,0
경희한송한의원,93,한의원,110000,서울,110018,송파구,,5695,"서울특별시 송파구 가락로12길 4, 파크팰리스 201호,202호 (석촌동)",02-425-5200,127.1052116,37.4998318,20181206,1,0,0,0,0,0,0,0,0,1,0,0,0,0
잠실123한의원,93,한의원,110000,서울,110018,송파구,,5609,"서울특별시 송파구 송파대로 453, 레이크빌 빌딩 (석촌동)",02-3431-2996,127.1053119,37.5067789,20140905,1,0,0,0,0,0,0,0,0,0,0,0,1,0
케이치과병원,41,치과병원,110000,서울,110018,송파구,,5510,"서울특별시 송파구 올림픽로 319, 2층 (신천동, 서울시교통회관건물)",02-487-8275,127.1054647,37.5156512,20141117,1,0,0,0,0,1,0,0,0,0,0,0,0,0
스텔라치과의원,51,치과의원,110000,서울,110018,송파구,,5684,"서울특별시 송파구 백제고분로 354, 동일빌딩 3층 (석촌동)",02-6426-2875,127.1056269,37.5042575,20180202,1,0,0,0,0,0,0,0,1,0,0,0,0,0
송영석비뇨기과의원,31,의원,110000,서울,110018,송파구,,5696,"서울특별시 송파구 가락로 84, (석촌동)",02-416-3875,127.1057089,37.500397,19870305,1,0,0,0,1,0,0,0,0,0,0,0,0,0
한솔병원,21,병원,110000,서울,110018,송파구,,5616,"서울특별시 송파구 송파대로 445, 한솔병원 (석촌동)",02-2147-6000,127.1059179,37.5061156,19980330,27,0,0,0,26,1,0,0,0,0,0,0,0,0
서울특별시송파구보건소,71,보건소,110000,서울,110018,송파구,,5552,"서울특별시 송파구 올림픽로 326, (신천동)",02-2147-3458,127.1059186,37.5145636,19000101,10,1,0,0,7,1,0,0,0,0,0,0,1,0
순마음의원,31,의원,110000,서울,110018,송파구,,5685,"서울특별시 송파구 백제고분로 358, 우전빌딩 4층 (석촌동)",02-425-1375,127.1061158,37.5043026,20180914,1,0,0,0,1,0,0,0,0,0,0,0,0,0
삼족오한의원,93,한의원,110000,서울,110018,송파구,,5689,"서울특별시 송파구 송파대로43길 15, 3층 (석촌동)",02-421-7682,127.1061649,37.5035328,20011010,1,0,0,0,0,0,0,0,0,1,0,0,0,0
김동철이비인후과의원,31,의원,110000,서울,110018,송파구,,5616,"서울특별시 송파구 송파대로 441, 401호 (석촌동, 청호빌딩)",02-422-0071,127.1061986,37.5058131,20020425,1,0,0,0,1,0,0,0,0,0,0,0,0,0
위드정신건강의학과의원,31,의원,110000,서울,110018,송파구,,5616,"서울특별시 송파구 송파대로 441, (석촌동, 6층)",02-424-7579,127.1061986,37.5058131,20051026,1,0,0,0,1,0,0,0,0,0,0,0,0,0
잠실클란트치과의원,51,치과의원,110000,서울,110018,송파구,,5616,"서울특별시 송파구 송파대로 441, 2층 (석촌동)",02-421-7528,127.1061986,37.5058131,20090611,1,0,0,0,0,1,0,0,0,0,0,0,0,0
바른한의원,93,한의원,110000,서울,110018,송파구,,5616,"서울특별시 송파구 송파대로 441, 3층 (석촌동, 청호빌딩)",02-6235-8275,127.1061986,37.5058131,20140421,1,0,0,0,0,0,0,0,0,1,0,0,0,0
산타클로스의원,31,의원,110000,서울,110018,송파구,,5616,"서울특별시 송파구 백제고분로 365, 태문빌딩 7층 (석촌동)",02-422-1225,127.1063142,37.5052718,20130219,2,0,0,0,2,0,0,0,0,0,0,0,0,0
스타이비인후과의원,31,의원,110000,서울,110018,송파구,,5616,"서울특별시 송파구 백제고분로 365, 7층 (석촌동)",02-415-3335,127.1063142,37.5052718,20080303,1,0,0,0,1,0,0,0,0,0,0,0,0,0
연세에이앤비피부과의원,31,의원,110000,서울,110018,송파구,,5616,"서울특별시 송파구 백제고분로 365, 태문빌딩 3층 (석촌동)",02-417-7500,127.1063142,37.5052718,20180213,2,0,0,0,2,0,0,0,0,0,0,0,0,0
우림영상의학과의원,31,의원,110000,서울,110018,송파구,,5616,"서울특별시 송파구 백제고분로 365, 태문빌딩 5,7층 502, 701호 (석촌동)",02-408-0096,127.1063142,37.5052718,20060515,2,1,0,0,1,0,0,0,0,0,0,0,0,0
이룸정신건강의학과의원,31,의원,110000,서울,110018,송파구,,5616,"서울특별시 송파구 백제고분로 365, 태문빌딩 2층 (석촌동)",02-425-1212,127.1063142,37.5052718,20200303,1,0,0,0,1,0,0,0,0,0,0,0,0,0
한빛마취통증의학과의원,31,의원,110000,서울,110018,송파구,,5616,"서울특별시 송파구 백제고분로 365, 태문빌딩 2층 (석촌동)",02-2138-2048,127.1063142,37.5052718,20180504,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2080치과의원,51,치과의원,110000,서울,110018,송파구,,5616,"서울특별시 송파구 백제고분로 365, 지하1층 105호 (석촌동, 태문빌딩)",02-423-2080,127.1063142,37.5052718,20000422,1,0,0,0,0,1,0,0,0,0,0,0,0,0
에이스신경과의원,31,의원,110000,서울,110018,송파구,,5616,"서울특별시 송파구 송파대로 437, 청솔학원 5층 (석촌동)",02-422-1145,127.1063375,37.5056285,20200120,1,0,0,0,1,0,0,0,0,0,0,0,0,0
강남한의원,93,한의원,110000,서울,110018,송파구,,5616,"서울특별시 송파구 송파대로 437, 덕일빌딩 4층 (석촌동)",02-414-9626,127.1063375,37.5056285,19910205,3,0,0,0,0,0,0,0,0,2,0,0,1,0
에스준의원,31,의원,110000,서울,110018,송파구,,5625,"서울특별시 송파구 송파대로 448, 옥명빌딩 4층 (송파동, 옥명빌딩)",02-6925-0737,127.1064037,37.5066048,20160323,1,0,0,0,1,0,0,0,0,0,0,0,0,0
에스코비한의원,93,한의원,110000,서울,110018,송파구,,5688,"서울특별시 송파구 가락로 93, (석촌동, 2층,3층)",3432-1075,127.1064456,37.5009561,20070426,1,0,0,0,0,0,0,0,0,1,0,0,0,0
닥터스피부과의원,31,의원,110000,서울,110018,송파구,,5685,"서울특별시 송파구 백제고분로 364, 대신빌딩 5층 (석촌동)",02-420-7702,127.1068556,37.5046049,20200219,2,0,0,0,2,0,0,0,0,0,0,0,0,0
송파제일정형외과의원,31,의원,110000,서울,110018,송파구,,5688,"서울특별시 송파구 가락로 99, (석촌동, 석촌프라자 2층)",02-423-1190,127.1069747,37.5011567,20040811,1,0,0,0,1,0,0,0,0,0,0,0,0,0
수지의원,31,의원,110000,서울,110018,송파구,,5688,"서울특별시 송파구 가락로 99, 3층 301호 (석촌동)",02-420-9191,127.1069747,37.5011567,20200826,1,0,0,0,1,0,0,0,0,0,0,0,0,0
송파그린치과의원,51,치과의원,110000,서울,110018,송파구,,5688,"서울특별시 송파구 가락로 99, 304호 (석촌동, 석촌프라자빌딩)",417-7528,127.1069747,37.5011567,20091221,1,0,0,0,0,1,0,0,0,0,0,0,0,0
메이퓨어의원,31,의원,110000,서울,110018,송파구,,5626,"서울특별시 송파구 송파대로 438, 4층 (송파동)",02-423-6601,127.1070161,37.5059196,20180827,1,1,0,0,0,0,0,0,0,0,0,0,0,0
서울안마취통증의학과의원,31,의원,110000,서울,110018,송파구,,5626,"서울특별시 송파구 송파대로 438, 3층 (송파동)",02-6952-5954,127.1070161,37.5059196,20181211,1,0,0,0,1,0,0,0,0,0,0,0,0,0
연세화산외과의원,31,의원,110000,서울,110018,송파구,,5626,"서울특별시 송파구 송파대로 438, 녹십초쿨샤 4층 (송파동)",02-417-1007,127.1070161,37.5059196,20200102,2,0,0,0,2,0,0,0,0,0,0,0,0,0
호수내과의원,31,의원,110000,서울,110018,송파구,,5626,"서울특별시 송파구 송파대로 438, 녹십초빌딩 2,3층 (송파동)",02-422-4566,127.1070161,37.5059196,20200410,3,0,0,0,3,0,0,0,0,0,0,0,0,0
연세굿플란트치과의원,51,치과의원,110000,서울,110018,송파구,,5626,"서울특별시 송파구 송파대로 438, 5층 (송파동)",02-423-2801,127.1070161,37.5059196,20180808,6,0,0,0,0,1,0,0,5,0,0,0,0,0
서울본마취통증의학과의원,31,의원,110000,서울,110018,송파구,,5685,"서울특별시 송파구 송파대로 425, 2층 (석촌동)",02-421-4250,127.1071457,37.5046915,20220310,1,0,0,0,1,0,0,0,0,0,0,0,0,0
씨젠부속의원,31,의원,110000,서울,110018,송파구,,5542,"서울특별시 송파구 오금로 81, 씨젠송파빌딩 2,3,8층 (방이동)",02-2240-5003,127.1072493,37.5151095,20210809,2,0,0,0,2,0,0,0,0,0,0,0,0,0
잠실애슬리의원,31,의원,110000,서울,110018,송파구,,5542,"서울특별시 송파구 오금로 81, 송파빌딩 15층 (방이동)",02-6956-0120,127.1072493,37.5151095,20190620,2,1,0,0,1,0,0,0,0,0,0,0,0,0
김지은피부과의원,31,의원,110000,서울,110018,송파구,,5698,"서울특별시 송파구 송파대로 345, 1A동 3041호일부,3042호 (가락동, 헬리오시티)",02-414-0975,127.1072604,37.4976183,20141222,1,0,0,0,1,0,0,0,0,0,0,0,0,0
더봄안과의원,31,의원,110000,서울,110018,송파구,,5698,"서울특별시 송파구 송파대로 345, 1A동 2040호 일부,2041호, 2042호 (가락동, 헬리오시티)",02-6232-2580,127.1072604,37.4976183,20200212,1,0,0,0,1,0,0,0,0,0,0,0,0,0
드림권내과의원,31,의원,110000,서울,110018,송파구,,5698,"서울특별시 송파구 송파대로 345, A동 5층 5001,5002,5003,5004일부,5011호 (가락동, 헬리오시티)",02-6224-7575,127.1072604,37.4976183,20190910,5,0,0,0,5,0,0,0,0,0,0,0,0,0
봄봄피부과의원,31,의원,110000,서울,110018,송파구,,5698,"서울특별시 송파구 송파대로 345, 1A동 5층 5012호 (가락동, 헬리오시티)",02-544-0097,127.1072604,37.4976183,20160223,1,0,0,0,1,0,0,0,0,0,0,0,0,0
성모사랑이비인후과의원,31,의원,110000,서울,110018,송파구,,5698,"서울특별시 송파구 송파대로 345, 1A동 2049호 (가락동, 헬리오시티)",02-400-5580,127.1072604,37.4976183,20190708,1,0,0,0,1,0,0,0,0,0,0,0,0,0
송파우리들의원,31,의원,110000,서울,110018,송파구,,5698,"서울특별시 송파구 송파대로 345, 2037호,2038호 (가락동, 헬리오시티)",02-448-8275,127.1072604,37.4976183,20020319,1,0,0,0,1,0,0,0,0,0,0,0,0,0
송파헬리오정형외과의원,31,의원,110000,서울,110018,송파구,,5698,"서울특별시 송파구 송파대로 345, A동 4층 4005,4007,4008,4026,4027호 (가락동, 헬리오시티)",02-448-2388,127.1072604,37.4976183,20200228,1,0,0,0,1,0,0,0,0,0,0,0,0,0
연세헬리오산부인과의원,31,의원,110000,서울,110018,송파구,,5698,"서울특별시 송파구 송파대로 345, 1A동 4006호 (가락동, 헬리오시티)",02-6482-0008,127.1072604,37.4976183,20220607,1,0,0,0,1,0,0,0,0,0,0,0,0,0
연세헬리오소아청소년과의원,31,의원,110000,서울,110018,송파구,,5698,"서울특별시 송파구 송파대로 345, 4층 4024호,4011호 (가락동, 헬리오시티)",02-404-3003,127.1072604,37.4976183,20191213,2,0,0,0,2,0,0,0,0,0,0,0,0,0
온가족정신건강의학과의원,31,의원,110000,서울,110018,송파구,,5698,"서울특별시 송파구 송파대로 345, A동 3003~3005호 (가락동, 헬리오시티)",02-449-7790,127.1072604,37.4976183,20220112,1,0,0,0,1,0,0,0,0,0,0,0,0,0
웰본재활의학과의원,31,의원,110000,서울,110018,송파구,,5698,"서울특별시 송파구 송파대로 345, 1A동 B147호 (가락동, 헬리오시티)",02-6412-7575,127.1072604,37.4976183,20170822,1,0,0,0,1,0,0,0,0,0,0,0,0,0
코코아이비인후과의원,31,의원,110000,서울,110018,송파구,,5698,"서울특별시 송파구 송파대로 345, 1A동 3층 3056호,3057호 (가락동, 헬리오시티)",02-430-2221,127.1072604,37.4976183,20191206,1,0,0,0,1,0,0,0,0,0,0,0,0,0
헬리오아이언소아청소년과의원,31,의원,110000,서울,110018,송파구,,5698,"서울특별시 송파구 송파대로 345, 1A동 5층 5007호일부,5008호 (가락동, 헬리오시티)",02-2038-0946,127.1072604,37.4976183,20191206,2,0,0,0,2,0,0,0,0,0,0,0,0,0
미소앤치과의원,51,치과의원,110000,서울,110018,송파구,,5698,"서울특별시 송파구 송파대로 345, 헬리오시티 1A동 4010호 (가락동, 헬리오시티)",02-430-2822,127.1072604,37.4976183,20190624,1,0,0,0,0,1,0,0,0,0,0,0,0,0
바른턱치과교정과치과의원,51,치과의원,110000,서울,110018,송파구,,5698,"서울특별시 송파구 송파대로 345, 1A동 3층 3038~3040호 (가락동, 헬리오시티)",02-6242-8585,127.1072604,37.4976183,20220518,1,0,0,0,0,0,0,0,1,0,0,0,0,0
봄날의미소치과의원,51,치과의원,110000,서울,110018,송파구,,5698,"서울특별시 송파구 송파대로 345, 1A동 4012, 4013호 (가락동, 헬리오시티)",02-2201-2828,127.1072604,37.4976183,20191022,1,0,0,0,0,1,0,0,0,0,0,0,0,0
서울리오치과의원,51,치과의원,110000,서울,110018,송파구,,5698,"서울특별시 송파구 송파대로 345, 1A동 4016~4018호 (가락동, 헬리오시티)",02-6475-2525,127.1072604,37.4976183,20191016,3,0,0,0,0,0,0,0,3,0,0,0,0,0
서울메이저치과의원,51,치과의원,110000,서울,110018,송파구,,5698,"서울특별시 송파구 송파대로 345, 1A동 3026~7호 (가락동, 헬리오시티)",403-2275,127.1072604,37.4976183,20190408,1,0,0,0,0,0,0,0,1,0,0,0,0,0
서울정답치과교정과치과의원,51,치과의원,110000,서울,110018,송파구,,5698,"서울특별시 송파구 송파대로 345, 1A동 3033호 (가락동, 헬리오시티)",02-402-2879,127.1072604,37.4976183,20190428,1,0,0,0,0,0,0,0,1,0,0,0,0,0
오복치과의원,51,치과의원,110000,서울,110018,송파구,,5698,"서울특별시 송파구 송파대로 345, 1A동 3020~1호 (가락동, 헬리오시티)",02-2203-2895,127.1072604,37.4976183,20060425,2,0,0,0,0,0,0,0,2,0,0,0,0,0
365헬리오한의원,93,한의원,110000,서울,110018,송파구,,5698,"서울특별시 송파구 송파대로 345, 1A동 4층 4009호 (가락동, 헬리오시티)",02-2043-8880,127.1072604,37.4976183,20190308,2,0,0,0,0,0,0,0,0,2,0,0,0,0
경희선한의원,93,한의원,110000,서울,110018,송파구,,5698,"서울특별시 송파구 송파대로 345, 1A동 4층 4003호 (가락동, 헬리오시티)",02-407-5222,127.1072604,37.4976183,20191220,1,0,0,0,0,0,0,0,0,1,0,0,0,0
상상한의원,93,한의원,110000,서울,110018,송파구,,5698,"서울특별시 송파구 송파대로 345, 1A동 2층 2023~2025호 (가락동, 헬리오시티)",02-3402-3312,127.1072604,37.4976183,20220321,1,0,0,0,0,0,0,0,0,1,0,0,0,0
헬리오경희한의원,93,한의원,110000,서울,110018,송파구,,5698,"서울특별시 송파구 송파대로 345, 3층 3024호,3025호 (가락동, 헬리오시티)",02-6951-3123,127.1072604,37.4976183,20190724,1,0,0,0,0,0,0,0,0,1,0,0,0,0
잠실맥스웰성형외과의원,31,의원,110000,서울,110018,송파구,,5542,"서울특별시 송파구 올림픽로 336, 대우유토피아오피스텔 2층 (방이동)",02-6949-5600,127.1074749,37.5154024,20220629,2,0,0,0,2,0,0,0,0,0,0,0,0,0
김은수치과의원,51,치과의원,110000,서울,110018,송파구,,5626,"서울특별시 송파구 백제고분로 375, (송파동, 소망빌딩 2층)",415-9004,127.1075308,37.5058467,19840410,0,0,0,0,0,0,0,0,0,0,0,0,0,0
맘편한한의원,93,한의원,110000,서울,110018,송파구,,5626,"서울특별시 송파구 백제고분로 377, 2층 (송파동)",02-425-3124,127.1075308,37.5058467,20140227,1,0,0,0,0,0,0,0,0,1,0,0,0,0
송파서울이비인후과의원,31,의원,110000,서울,110018,송파구,,5548,"서울특별시 송파구 오금로 91, (방이동, 태원빌딩 2층)",02-420-8264,127.1076683,37.5140573,20100218,1,0,0,0,1,0,0,0,0,0,0,0,0,0
예안피부과의원,31,의원,110000,서울,110018,송파구,,5548,"서울특별시 송파구 오금로 91, 태원빌딩 2층 (방이동)",02-424-4242,127.1076683,37.5140573,20190508,1,0,0,0,1,0,0,0,0,0,0,0,0,0
고은빛산부인과의원,31,의원,110000,서울,110018,송파구,,5548,"서울특별시 송파구 오금로 95, 국제빌딩 지하1층, 2~8층 (방이동)",02-421-3030,127.1077249,37.5137648,20110701,9,0,0,0,9,0,0,0,0,0,0,0,0,0
맑은연세의원,31,의원,110000,서울,110018,송파구,,5667,"서울특별시 송파구 송파대로 422, (송파동, 안흥빌딩 2층 2호`)",02-413-8251,127.1078702,37.5049953,20100802,1,0,0,0,1,0,0,0,0,0,0,0,0,0
송파삼성정형외과의원,31,의원,110000,서울,110018,송파구,,5667,"서울특별시 송파구 송파대로 422, 영빌딩 3층 301호 (송파동)",02-422-9600,127.1078702,37.5049953,20180523,2,0,0,0,2,0,0,0,0,0,0,0,0,0
연세늘봄정신건강의학과의원,31,의원,110000,서울,110018,송파구,,5667,"서울특별시 송파구 송파대로 422, (송파동, 영빌딩)",02-417-3331,127.1078702,37.5049953,20150624,2,0,0,0,2,0,0,0,0,0,0,0,0,0
잠실서울밝은안과의원,31,의원,110000,서울,110018,송파구,,5667,"서울특별시 송파구 송파대로 422, (송파동, 3층)",02-416-0075,127.1078702,37.5049953,20060213,2,0,0,0,2,0,0,0,0,0,0,0,0,0
세종한의원,93,한의원,110000,서울,110018,송파구,,5667,"서울특별시 송파구 송파대로 422, 4-2호 (송파동, 영빌딩)",02-415-1888,127.1078702,37.5049953,19910124,2,0,0,0,0,0,0,0,0,2,0,0,0,0
